2021-08-13,3468350.6
2021-08-14,3441169.7
2021-08-15,3550387.5
2021-08-16,3556542.8
2021-08-17,3555953.3
2021-08-18,3499439
2021-08-19,3421940.9
2021-08-20,3523983.6 
