2021-08-22,3787389.17
2021-08-21,3799916.07
2021-08-20,3622051.1
2021-08-19,3495829.72
2021-08-18,3431076.4
2021-08-17,348747.2
2021-08-16,3548303.6
2021-08-15,3529350.8
2021-08-14,3554075.7
2021-08-13,3552566.2
