2021-08-22,3788980.40
2021-08-21,3729828.75
2021-08-20,3606274.1
2021-08-19,3497624.98
2021-08-18,3401539.6
2021-08-17,3499007.1
2021-08-16,3563537.2
2021-08-15,3546871.6
2021-08-14,3548463
2021-08-13,3523051
